id,season,prenda,nivel,subnivel,tipo_color_temporada,color,color_categoria,publishable,formales_informales,color_l,color_categoria_l,adventurous,application,basic,print,style,weather,talla_lookiero
21nS1198_bofrfou0_pr,7,shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,four,freetime,0,printed,boho,warm_season,"['S', 'XXL', 'M', 'L', 'XL']"
32aaQ286_bofrthrn_fl,7,scarf,3,3.2,FRIOS/INVIERNO,aubergine,MORADO,True,FR,aa,K,three,freetime,no_especificado,floral,boho,warm,['UNQ']
32oQ286_bofrthrn_fl,7,scarf,3,3.2,CALIDOS/VERANO,green,VERDE,True,FR,o,G,three,freetime,no_especificado,floral,boho,warm,['UNQ']
21fS1440_clfrthr0_fl,7,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,three,freetime,0,floral,classic,warm_season,"['XXL', 'X4XL', 'L', 'XL', 'XXXL']"
11aF1416_bofrthr0_pr,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,printed,boho,warm,"['XXXL', 'L', 'X4XL', 'XXL', 'XL']"
21abT1784_bowothr0_an,9,top,2,2.1,FRIOS/INVIERNO,blue_petrol,AZUL,True,N,ab,F,three,work,0,animal_print,boho,warm,"['XXXL', 'X4XL', 'XXL', 'L', 'XL']"
12bY179_clwothr0_fl,9,jumpsuit,1,1.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,work,0,floral,classic,warm,"['XS', 'L', 'M', 'S']"
22gJ1298_cafrthr0_pr,7,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,printed,casual,cold_season,"['M', 'S']"
32yQ298_cawothrn_sm,7,scarf,3,3.2,FRIOS/INVIERNO,garnet,ROJO,True,FR,y,C,three,work,no_especificado,smooth,casual,warm_season,['UNQ']
32acQ298_cawothrn_sm,7,scarf,3,3.2,FRIOS/INVIERNO,grey,GRIS,True,FR,ac,H,three,work,no_especificado,smooth,casual,warm_season,['UNQ']
32gQ298_cawothrn_sm,7,scarf,3,3.2,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,work,no_especificado,smooth,casual,warm_season,['UNQ']
12tD1676_bofrthr0_fl,7,dress,1,1.2,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,three,freetime,0,floral,boho,warm,"['XXXL', 'L', 'X4XL', 'XXL', 'XL']"
31aA126_stfrthr0_sm,8,coat,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,street,cold,"['S', 'L', 'M', 'XS', 'XL']"
31gA126_stfrthr0_sm,8,coat,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,street,cold,"['M', 'L', 'S', 'XL', 'XS']"
11gP1265_cawothr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,casual,warm_season,"['XXXL', 'L', 'XL', 'XXL']"
11aP1265_cawothr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,casual,warm_season,"['L', 'XL', 'XXL', 'XXXL']"
11bP1265_cawothr0_sm,7,pant,1,1.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,work,0,smooth,casual,warm_season,"['L', 'XL', 'XXL', 'XXXL']"
11gF1392_stwothr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,work,0,smooth,street,warm_season,"['M', 'L', 'S']"
12aD1680_bofrthr0_fl,7,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['XXXL', 'X4XL', 'XL', 'XXL', 'L']"
21kS2624_bofrthr0_an,8,shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,FR,k,G,three,freetime,0,animal_print,boho,warm_season,"['M', 'S', 'L']"
21aS2939_stwothr0_pr,9,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,printed,street,cold_season,"['XXXL', 'X4XL']"
31jK1130_cafrtwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,gray_light,GRIS,True,N,j,H,two,freetime,0,smooth,casual,warm_season,"['XXXL', 'XS', 'M', 'XXL', 'XL', 'L', 'S']"
21aS1733_bowothr0_fl,7,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,floral,boho,warm,"['L', 'M', 'S', 'XL', 'XS']"
21nC1141_stfrtwo0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,two,freetime,0,smooth,street,warm,"['XXL', 'L', 'M', 'S', 'XL', 'XS']"
11gM369_cafrtwo0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,warm_season,"['L', 'M', 'X4XL', 'XL', 'XXL', 'XXXL']"
21xC980_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,green_light,VERDE,True,IR,x,G,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XS']"
21pC980_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XS']"
21pC982_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,grey_dark,GRIS,True,IR,p,H,three,freetime,0,smooth,casual,warm_season,"['XS', 'L', 'M', 'S']"
21fC982_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,three,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XS']"
31acA132_bowothr0_sm,8,coat,3,3.1,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,three,work,0,smooth,boho,cold,"['XL', 'XS', 'XXL', 'L', 'M', 'S']"
31aK613_stfrthr0_fl,7,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,street,warm,"['XXL', 'XXXL', 'XL', 'L', 'X4XL']"
21nC985_stfrthr0_ho,7,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,three,freetime,0,horizontal_stripes,street,warm_season,"['L', 'M', 'S', 'XL', 'XXL']"
22oJ1642_clwotwo1_sm,8,sweater,2,2.2,CALIDOS/VERANO,green,VERDE,True,N,o,G,two,work,1,smooth,classic,warm_season,"['L', 'M', 'S', 'XS']"
22qJ1642_clwotwo1_sm,8,sweater,2,2.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,two,work,1,smooth,classic,warm_season,"['XS', 'L', 'M', 'S']"
22aJ1642_clwotwo1_sm,8,sweater,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,1,smooth,classic,warm_season,"['L', 'M', 'S', 'XS']"
22pJ1642_clwotwo1_sm,8,sweater,2,2.2,FRIOS/INVIERNO,grey_dark,GRIS,True,N,p,H,two,work,1,smooth,classic,warm_season,"['L', 'M', 'S', 'XS']"
22aaJ1642_clwotwo1_sm,8,sweater,2,2.2,FRIOS/INVIERNO,aubergine,MORADO,True,N,aa,K,two,work,1,smooth,classic,warm_season,"['L', 'M', 'S', 'XS']"
21aT1413_bonithr0_sm,8,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,night,0,smooth,boho,warm,"['M', 'S', 'L', 'XS']"
21gT1413_bonithr0_sm,8,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,night,0,smooth,boho,warm,"['L', 'M', 'S', 'XS']"
32tQ296_cawotwon_ho,7,scarf,3,3.2,FRIOS/INVIERNO,blue,AZUL,True,FR,t,F,two,work,no_especificado,horizontal_stripes,casual,warm_season,['UNQ']
32rQ296_cawotwon_ho,7,scarf,3,3.2,CALIDOS/VERANO,pink,ROSA,True,FR,r,I,two,work,no_especificado,horizontal_stripes,casual,warm_season,['UNQ']
22bJ1378_cafrtwo0_sm,8,sweater,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,two,freetime,0,smooth,casual,cold_season,"['S', 'XL', 'XS', 'L', 'M']"
22uJ1378_cafrtwo0_sm,8,sweater,2,2.2,CALIDOS/VERANO,orange,NARANJA,True,N,u,J,two,freetime,0,smooth,casual,cold_season,"['XS', 'L', 'S', 'XL', 'M']"
22aJ1378_cafrtwo0_sm,8,sweater,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,cold_season,"['L', 'S', 'XL', 'XS', 'M']"
31gA109_cafrtwo0_sm,8,coat,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,casual,cold,"['XXXL', 'XL']"
31aA109_cafrtwo0_sm,8,coat,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,cold,"['XL', 'XXXL']"
11kP2157_cafrtwo0_sm,9,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,freetime,0,smooth,casual,warm_season,"['S', 'XXL', 'M', 'L', 'XL']"
11nP2157_cafrtwo0_sm,9,pant,1,1.1,CALIDOS/VERANO,white,BLANCO,True,N,n,E,two,freetime,0,smooth,casual,warm_season,"['M', 'XXXL', 'S', 'XXL', 'L', 'XL']"
12aD2767_bofrthr0_fl,9,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['S', 'M', 'L']"
12dD2767_bofrthr0_fl,9,dress,1,1.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,0,floral,boho,warm,"['M', 'L', 'S']"
21sS2354_clwothr0_bo,9,shirt,2,2.1,CALIDOS/VERANO,blue_light,AZUL,True,FR,s,F,three,work,0,bodoque,classic,warm_season,"['S', 'L', 'XS', 'M']"
21aT1995_bowotwo0_pr,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,printed,boho,warm,"['L', 'X4XL', 'XXL', 'XXXL', 'XL']"
11lF1034_bowothr0_po,7,skirt,1,1.1,FRIOS/INVIERNO,brown,MARRÓN,True,FR,l,B,three,work,0,polka_dot,boho,warm_season,"['M', 'S']"
11aF1034_bowothr0_po,7,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,polka_dot,boho,warm_season,"['M', 'S']"
31hK1151_bowothr0_re,9,jacket,3,3.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,three,work,0,retro,boho,warm_season,"['L', 'M', 'S']"
32kB476_clwotwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,two,work,no_especificado,smooth,classic,warm_season,['UNQ']
32aB476_clwotwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,no_especificado,smooth,classic,warm_season,['UNQ']
21qC2101_cafrone1_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,mustand,AMARILLO,True,IR,q,D,one,freetime,1,smooth,casual,warm,"['L', 'M', 'S', 'X4XL', 'XL', 'XXL', 'XXXL']"
21aC2101_cafrone1_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,one,freetime,1,smooth,casual,warm,"['M', 'S', 'X4XL', 'XL', 'XXXL', 'XXL', 'L']"
21tC2101_cafrone1_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,one,freetime,1,smooth,casual,warm,"['L', 'M', 'S', 'X4XL', 'XL', 'XXL', 'XXXL']"
21nC2101_cafrone1_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,one,freetime,1,smooth,casual,warm,"['L', 'M', 'X4XL', 'XL', 'XXXL', 'S', 'XXL']"
11tM488_cafrtwo0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,freetime,0,smooth,casual,warm_season,"['XXXL', 'XXL', 'X4XL']"
31aA120_cafrtwo0_sm,8,coat,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,cold,"['S', 'XS', 'M', 'XL', 'XXL', 'L']"
31cA120_cafrtwo0_sm,8,coat,3,3.1,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,two,freetime,0,smooth,casual,cold,"['L', 'S', 'XL', 'XXL', 'XS', 'M']"
31qA120_cafrtwo0_sm,8,coat,3,3.1,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,two,freetime,0,smooth,casual,cold,"['L', 'S', 'M', 'XS', 'XL', 'XXL']"
31gK1214_stwothr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,street,cold_season,"['M', 'L', 'S', 'XL']"
31fK1214_stwothr0_sm,9,jacket,3,3.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,work,0,smooth,street,cold_season,"['L', 'XL', 'S', 'M']"
31adK1214_stwothr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,brown_light,MARRÓN,True,N,ad,B,three,work,0,smooth,street,cold_season,"['XL', 'S', 'M', 'L']"
31aK1214_stwothr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,street,cold_season,"['M', 'XL', 'S', 'L']"
31kK1214_stwothr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,work,0,smooth,street,cold_season,"['XL', 'L', 'M', 'S']"
31dK1214_stwothr0_sm,9,jacket,3,3.1,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,work,0,smooth,street,cold_season,"['M', 'L', 'S', 'XL']"
12oD2751_bofrthr0_fl,9,dress,1,1.2,CALIDOS/VERANO,green,VERDE,True,N,o,G,three,freetime,0,floral,boho,warm,"['M', 'L', 'S']"
32aB482_clwotwon_sm,9,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,no_especificado,smooth,classic,warm_season,['UNQ']
32oB482_clwotwon_sm,9,bag,3,3.2,CALIDOS/VERANO,green,VERDE,True,N,o,G,two,work,no_especificado,smooth,classic,warm_season,['UNQ']
32iB482_clwotwon_sm,9,bag,3,3.2,CALIDOS/VERANO,camel,MARRÓN,True,N,i,B,two,work,no_especificado,smooth,classic,warm_season,['UNQ']
22oJ1912_clwotwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,green,VERDE,True,N,o,G,two,work,0,smooth,classic,warm_season,"['L', 'X4XL', 'XL', 'XXXL', 'M', 'XXL']"
22qJ1912_clwotwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,two,work,0,smooth,classic,warm_season,"['L', 'M', 'X4XL', 'XL', 'XXL', 'XXXL']"
22aeJ1912_clwotwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,strawberry,ROJO,True,N,ae,C,two,work,0,smooth,classic,warm_season,"['L', 'M', 'XL', 'XXL', 'XXXL']"
22rJ1912_clwotwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,pink,ROSA,True,N,r,I,two,work,0,smooth,classic,warm_season,"['XL', 'XXL', 'XXXL', 'L', 'M', 'X4XL']"
11dF1342_bowothr0_fl,9,skirt,1,1.1,CALIDOS/VERANO,red,ROJO,True,FR,d,C,three,work,0,floral,boho,warm,"['M', 'XXL', 'L', 'XXXL', 'S', 'X4XL', 'XL']"
11tP1967_cafrthr0_sm,9,shorts,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,three,freetime,0,smooth,casual,warm,"['M', 'L', 'XS', 'S']"
11kP1977_cawothr0_sm,9,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,work,0,smooth,casual,warm_season,"['L', 'S', 'M', 'XS', 'XL']"
11afP1977_cawothr0_sm,9,pant,1,1.1,CALIDOS/VERANO,fuchsia,ROSA,True,N,af,I,three,work,0,smooth,casual,warm_season,"['XS', 'XL', 'S', 'M', 'L']"
11agP1977_cawothr0_sm,9,pant,1,1.1,CALIDOS/VERANO,pale_pink,ROSA,True,N,ag,I,three,work,0,smooth,casual,warm_season,"['S', 'M', 'XS', 'L', 'XL']"
31aJ183_clwotwo1_sm,9,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,1,smooth,classic,cold_season,"['XS', 'L', 'M', 'XL', 'S']"
31aaJ183_clwotwo1_sm,8,jacket,3,3.1,FRIOS/INVIERNO,aubergine,MORADO,True,N,aa,K,two,work,1,smooth,classic,cold_season,"['M', 'L', 'S', 'XL', 'XS']"
31vJ183_clwotwo1_sm,8,jacket,3,3.1,CALIDOS/VERANO,crimson,ROJO,True,N,v,C,two,work,1,smooth,classic,cold_season,"['M', 'S', 'XS', 'L', 'XL']"
31acJ183_clwotwo1_sm,9,jacket,3,3.1,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,work,1,smooth,classic,cold_season,"['S', 'L', 'XS', 'M', 'XL']"
31hJ183_clwotwo1_sm,7,jacket,3,3.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,work,1,smooth,classic,cold_season,"['M', 'L', 'S', 'XL', 'XS']"
31cJ183_clwotwo1_sm,8,jacket,3,3.1,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,two,work,1,smooth,classic,cold_season,"['L', 'M', 'S', 'XL', 'XS']"
31gJ183_clwotwo1_sm,8,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,1,smooth,classic,cold_season,"['M', 'L', 'S', 'XL', 'XS']"
21gT1971_bofrthr0_mi,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,miniprint,boho,warm,"['S', 'L', 'M', 'XXL', 'XL']"
21gS2388_cafrtwo0_sm,9,shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,two,freetime,0,smooth,casual,warm_season,"['M', 'S', 'L', 'XXL', 'XL']"
21fS2388_cafrtwo0_sm,9,shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,two,freetime,0,smooth,casual,warm_season,"['S', 'L', 'M', 'XL', 'XXL']"
21vS2342_bowothr0_fl,8,shirt,2,2.1,CALIDOS/VERANO,crimson,ROJO,True,FR,v,C,three,work,0,floral,boho,warm_season,"['L', 'M', 'S']"
21aC2097_cafrthr0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XS']"
21dC2097_cafrthr0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,red,ROJO,True,IR,d,C,three,freetime,0,smooth,casual,warm,"['M', 'S', 'L', 'XS']"
21zC2117_stfrthr0_an,9,t-shirt,2,2.1,CALIDOS/VERANO,grey_blue,AZUL,True,IR,z,F,three,freetime,0,animal_print,street,warm_season,"['XXL', 'L', 'S', 'XL', 'M']"
21cC2117_stfrthr0_an,9,t-shirt,2,2.1,FRIOS/INVIERNO,rust,MARRÓN,True,IR,c,B,three,freetime,0,animal_print,street,warm_season,"['XL', 'L', 'S', 'M', 'XXL']"
11bP1668_clwothr0_sm,7,pant,1,1.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,work,0,smooth,classic,warm_season,"['L', 'M', 'S']"
22qJ1532_bowothr0_sm,7,cardigan,2,2.2,CALIDOS/VERANO,mustand,AMARILLO,True,N,q,D,three,work,0,smooth,boho,warm_season,"['M', 'S', 'L', 'XS', 'XXL', 'XXXL', 'XL']"
22yJ1532_bowothr0_sm,7,cardigan,2,2.2,FRIOS/INVIERNO,garnet,ROJO,True,N,y,C,three,work,0,smooth,boho,warm_season,"['XXL', 'XXXL', 'L', 'M', 'XL', 'XS', 'S']"
22sJ1532_bowothr0_sm,7,cardigan,2,2.2,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,three,work,0,smooth,boho,warm_season,"['L', 'M', 'XL', 'XS', 'XXL', 'XXXL', 'S']"
22uJ1532_bowothr0_sm,7,cardigan,2,2.2,CALIDOS/VERANO,orange,NARANJA,True,N,u,J,three,work,0,smooth,boho,warm_season,"['XS', 'L', 'M', 'S', 'XL', 'XXXL', 'XXL']"
32yQ393_bowothrn_ch,8,scarf,3,3.2,FRIOS/INVIERNO,garnet,ROJO,True,FR,y,C,three,work,no_especificado,checked,boho,cold,['UNQ']
21kT1586_bofrthr0_sm,8,top,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,freetime,0,smooth,boho,warm,"['S', 'L', 'M']"
21yT1586_bofrthr0_sm,8,top,2,2.1,FRIOS/INVIERNO,garnet,ROJO,True,N,y,C,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S']"
21lC1446_bowotwo0_sm,8,t-shirt,2,2.1,FRIOS/INVIERNO,brown,MARRÓN,True,IR,l,B,two,work,0,smooth,boho,warm,"['S', 'M', 'L']"
21aC1446_bowotwo0_sm,8,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,work,0,smooth,boho,warm,"['L', 'M', 'S']"
21dC1446_bowotwo0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,red,ROJO,True,IR,d,C,two,work,0,smooth,boho,warm,"['L', 'M', 'S']"
21hC1446_bowotwo0_sm,8,t-shirt,2,2.1,FRIOS/INVIERNO,green_dark,VERDE,True,IR,h,G,two,work,0,smooth,boho,warm,"['S', 'L', 'M']"
21fC1446_bowotwo0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,two,work,0,smooth,boho,warm,"['L', 'M', 'S']"
21bT2260_bowothr0_fl,9,top,2,2.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,work,0,floral,boho,warm,"['L', 'M', 'S']"
21afT2260_bowothr0_fl,9,top,2,2.1,CALIDOS/VERANO,fuchsia,ROSA,True,N,af,I,three,work,0,floral,boho,warm,"['L', 'S', 'M']"
22gJ1155_cawothr0_sm,7,sweater,2,2.2,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,smooth,casual,warm_season,"['XS', 'XXL', 'L', 'M', 'XL', 'S']"
22kJ1155_cawothr0_sm,7,sweater,2,2.2,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,work,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
22fJ1155_cawothr0_sm,7,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,work,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
21tC1061_cafrthr0_ho,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,three,freetime,0,horizontal_stripes,casual,warm_season,"['XS', 'M', 'S', 'XL', 'L', 'XXL']"
21eC1061_cafrthr0_ho,7,t-shirt,2,2.1,CALIDOS/VERANO,yellow,AMARILLO,True,IR,e,D,three,freetime,0,horizontal_stripes,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
21aC1061_cafrthr0_ho,7,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,three,freetime,0,horizontal_stripes,casual,warm_season,"['S', 'XL', 'XS', 'XXL', 'M', 'L']"
12aD1843_bofrthr0_sh,7,dress,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,sheets,boho,warm_season,"['L', 'M', 'S']"
12dD1843_bofrthr0_sh,7,dress,1,1.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,0,sheets,boho,warm_season,"['L', 'M', 'S']"
21aS1892_bowothr0_fl,7,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,floral,boho,warm_season,"['S', 'M']"
21eC1199_bofrthr0_pr,7,t-shirt,2,2.1,CALIDOS/VERANO,yellow,AMARILLO,False,IR,e,D,three,freetime,0,printed,boho,warm_season,"['S', 'M', 'L']"
21vC1199_bofrthr0_pr,7,t-shirt,2,2.1,CALIDOS/VERANO,crimson,ROJO,False,IR,v,C,three,freetime,0,printed,boho,warm_season,"['L', 'M', 'S']"
21nC1199_bofrthr0_pr,7,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,three,freetime,0,printed,boho,warm_season,"['L', 'M', 'S']"
21gC1199_bofrthr0_pr,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,False,IR,g,F,three,freetime,0,printed,boho,warm_season,"['S', 'L', 'M']"
22aX108_stfrthr0_sm,8,sweatshirt,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,three,freetime,0,smooth,street,cold_season,"['XS', 'L', 'M', 'S', 'XL']"
22fJ1911_cawoone1_sm,9,sweater,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,one,work,1,smooth,casual,warm,"['XL', 'X4XL', 'XXL', 'XXXL', 'M', 'L']"
11rF1619_bowotwo0_mi,9,skirt,1,1.1,CALIDOS/VERANO,pink,ROSA,True,FR,r,I,two,work,0,miniprint,boho,warm,"['M', 'S', 'L']"
21oC483_cawotwo0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,green,VERDE,True,IR,o,G,two,work,0,smooth,casual,warm,"['L', 'S', 'XS', 'XL', 'M']"
21kC483_cawotwo0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,IR,k,G,two,work,0,smooth,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
32bB1419_cafrthrn_sm,7,bag,3,3.2,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,freetime,no_especificado,smooth,casual,warm,['UNQ']
31gK860_clwotwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,work,0,smooth,classic,cold_season,"['XL', 'X4XL', 'XXXL', 'XXL']"
11yM424_cafrthr0_sm,7,jeans,1,1.1,FRIOS/INVIERNO,garnet,ROJO,True,IR,y,C,three,freetime,0,smooth,casual,warm,"['XXL', 'M', 'XL', 'L', 'S']"
11rP1054_clwothr0_sm,7,pant,1,1.1,CALIDOS/VERANO,pink,ROSA,True,N,r,I,three,work,0,smooth,classic,warm_season,"['XL', 'XS', 'L', 'M', 'S']"
11oP1054_clwothr0_sm,7,pant,1,1.1,CALIDOS/VERANO,green,VERDE,True,N,o,G,three,work,0,smooth,classic,warm_season,"['M', 'S', 'XL', 'XS', 'L']"
11hP1054_clwothr0_sm,7,pant,1,1.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,three,work,0,smooth,classic,warm_season,"['XL', 'XS', 'L', 'M', 'S']"
11aP1054_clwothr0_sm,8,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,smooth,classic,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
11adM437_cawotwo0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,brown_light,MARRÓN,True,IR,ad,B,two,work,0,smooth,casual,warm_season,"['X4XL', 'XXL', 'XXXL']"
11gM437_cawotwo0_sm,8,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,work,0,smooth,casual,warm_season,"['XL', 'XXXL', 'XXL', 'X4XL']"
